ID,LanguageName,Language,Latitude,Longitude,Family,Parameter,Segments,SegmentsB,Value
1905,Njanye,nzan1240,10.0666,13.3343,Afro-Asiatic,BITTER+SOUR,"n g ə r ə r ə k","i z ə w",0
1906,Njanye,nzan1240,10.0666,13.3343,Afro-Asiatic,BITTER+SWEET,"n g ə r ə r ə k","n ɨ ŋ + n ɨ ŋ",0
1904,Njanye,nzan1240,10.0666,13.3343,Afro-Asiatic,SOUR+SWEET,"i z ə w","n ɨ ŋ + n ɨ ŋ",0
1952,"Burmese (Written)",oldb1235,21.624974,97.126742,Sino-Tibetan,BITTER+SOUR,"kʰ aː","kʰ j a ɲː",0
1953,"Burmese (Written)",oldb1235,21.624974,97.126742,Sino-Tibetan,BITTER+SWEET,"kʰ aː","kʰ j u i",0
1954,"Burmese (Written)",oldb1235,21.624974,97.126742,Sino-Tibetan,SOUR+SWEET,"kʰ j a ɲː","kʰ j u i",0
2563,"Old High German",oldh1241,50.55,9.68333,Indo-European,BITTER+SOUR,"b i tː a r","s uː r",0
2564,"Old High German",oldh1241,50.55,9.68333,Indo-European,BITTER+SWEET,"b i tː a r","s u o ts i",0
2565,"Old High German",oldh1241,50.55,9.68333,Indo-European,SOUR+SWEET,"s uː r","s u o ts i",0
542,Omagua,omag1248,-3.526,-69.1667,Tupian,BITTER+SWEET,"i + ɾ a w a","s ɪ ɪ",0
543,Omagua,omag1248,-3.526,-69.1667,Tupian,BITTER+SWEET,"ɨ p ɨ m u k a","s ɪ ɪ",0
1391,Oneida,onei1249,43.438742,-75.708106,Iroquoian,BITTER+SALTY,"s k a l a t","h j o ʔ ts i s t a l",0
1392,Oneida,onei1249,43.438742,-75.708106,Iroquoian,BITTER+SOUR,"s k a l a t","a ts k a l a t",0
1393,Oneida,onei1249,43.438742,-75.708106,Iroquoian,BITTER+SWEET,"s k a l a t","n ũ t a k l i ʔ ts l a l",0
1394,Oneida,onei1249,43.438742,-75.708106,Iroquoian,SALTY+SOUR,"h j o ʔ ts i s t a l","a ts k a l a t",0
1395,Oneida,onei1249,43.438742,-75.708106,Iroquoian,SALTY+SWEET,"h j o ʔ ts i s t a l","n ũ t a k l i ʔ ts l a l",0
1396,Oneida,onei1249,43.438742,-75.708106,Iroquoian,SOUR+SWEET,"a ts k a l a t","n ũ t a k l i ʔ ts l a l",0
1403,Oroqen,oroq1238,51.2829,126.111,Tungusic,BITTER+SALTY,"g ʊ t ɪ","w a r g i",0
1404,Oroqen,oroq1238,51.2829,126.111,Tungusic,BITTER+SOUR,"g ʊ t ɪ","dʒ i ʃ u n",0
1405,Oroqen,oroq1238,51.2829,126.111,Tungusic,BITTER+SOUR,"g ʊ t ɪ","dʒ u y a r ɪ",0
1406,Oroqen,oroq1238,51.2829,126.111,Tungusic,BITTER+SWEET,"g ʊ t ɪ","dʒ ʊ t ɪ",0
1400,Oroqen,oroq1238,51.2829,126.111,Tungusic,SALTY+SOUR,"w a r g i","dʒ i ʃ u n",0
1401,Oroqen,oroq1238,51.2829,126.111,Tungusic,SALTY+SOUR,"w a r g i","dʒ u y a r ɪ",0
1402,Oroqen,oroq1238,51.2829,126.111,Tungusic,SALTY+SWEET,"w a r g i","dʒ ʊ t ɪ",0
1407,Oroqen,oroq1238,51.2829,126.111,Tungusic,SOUR+SWEET,"dʒ u y a r ɪ","dʒ ʊ t ɪ",0
1408,Oroqen,oroq1238,51.2829,126.111,Tungusic,SOUR+SWEET,"dʒ i ʃ u n","dʒ ʊ t ɪ",0
2195,Ossetian,osse1243,43.18,44.23,Indo-European,BITTER+SOUR,"s u dz a g","t u a g",0
2196,Ossetian,osse1243,43.18,44.23,Indo-European,BITTER+SWEET,"s u dz a g","a d dʒ ɨ n",0
2197,Ossetian,osse1243,43.18,44.23,Indo-European,SOUR+SWEET,"t u a g","a d dʒ ɨ n",0
296,"Baheng, West",pahn1237,25.74971,109.286281,Hmong-Mien,BITTER+SALTY,"ʔ i ŋ ³⁵","n ai ³⁵ + ȵ o ³¹",0
297,"Baheng, West",pahn1237,25.74971,109.286281,Hmong-Mien,BITTER+SOUR,"ʔ i ŋ ³⁵","s u ³⁵",0
298,"Baheng, West",pahn1237,25.74971,109.286281,Hmong-Mien,BITTER+SWEET,"ʔ i ŋ ³⁵","q ai ³⁵",0
299,"Baheng, West",pahn1237,25.74971,109.286281,Hmong-Mien,SALTY+SOUR,"n ai ³⁵ + ȵ o ³¹","s u ³⁵",0
300,"Baheng, West",pahn1237,25.74971,109.286281,Hmong-Mien,SALTY+SWEET,"n ai ³⁵ + ȵ o ³¹","q ai ³⁵",0
295,"Baheng, West",pahn1237,25.74971,109.286281,Hmong-Mien,SOUR+SWEET,"s u ³⁵","q ai ³⁵",0
323,Bana,pana1310,26.265147,110.096902,Hmong-Mien,BITTER+SALTY,"ʔ i n ¹³","tɕ u ŋ ³¹",0
324,Bana,pana1310,26.265147,110.096902,Hmong-Mien,BITTER+SOUR,"ʔ i n ¹³","ɕ o ¹³",0
325,Bana,pana1310,26.265147,110.096902,Hmong-Mien,BITTER+SWEET,"ʔ i n ¹³","k a ŋ ¹³",0
326,Bana,pana1310,26.265147,110.096902,Hmong-Mien,SALTY+SOUR,"tɕ u ŋ ³¹","ɕ o ¹³",0
327,Bana,pana1310,26.265147,110.096902,Hmong-Mien,SALTY+SWEET,"tɕ u ŋ ³¹","k a ŋ ¹³",0
322,Bana,pana1310,26.265147,110.096902,Hmong-Mien,SOUR+SWEET,"ɕ o ¹³","k a ŋ ¹³",0
184,Pandong,pand1262,26.06349,107.693696,Tai-Kadai,BITTER+SALTY,"q a m ¹","n a ŋ ¹",0
185,Pandong,pand1262,26.06349,107.693696,Tai-Kadai,BITTER+SOUR,"q a m ¹","h u m ¹",0
186,Pandong,pand1262,26.06349,107.693696,Tai-Kadai,BITTER+SWEET,"q a m ¹","qʰ a n ¹",0
187,Pandong,pand1262,26.06349,107.693696,Tai-Kadai,SALTY+SOUR,"n a ŋ ¹","h u m ¹",0
188,Pandong,pand1262,26.06349,107.693696,Tai-Kadai,SALTY+SWEET,"n a ŋ ¹","qʰ a n ¹",0
183,Pandong,pand1262,26.06349,107.693696,Tai-Kadai,SOUR+SWEET,"h u m ¹","qʰ a n ¹",0
1409,"Panoan Katukína",pano1254,-7.97456,-71.56151,Pano-Tacanan,BITTER+SOUR,"m o k a","k a ʂ a",0
1410,"Panoan Katukína",pano1254,-7.97456,-71.56151,Pano-Tacanan,BITTER+SWEET,"m o k a","β a t a p a",0
1411,"Panoan Katukína",pano1254,-7.97456,-71.56151,Pano-Tacanan,SOUR+SWEET,"k a ʂ a","β a t a p a",0
549,"Guaraní",para1311,-25.60551,-57.08816,Tupian,BITTER+SALTY,"ɾ o","h e ʔ ẽ ɟ u k ɨ",0
550,"Guaraní",para1311,-25.60551,-57.08816,Tupian,BITTER+SOUR,"ɾ o","h a i",0
551,"Guaraní",para1311,-25.60551,-57.08816,Tupian,BITTER+SWEET,"ɾ o","m b a ʔ e h e ʔ ẽ",0
552,"Guaraní",para1311,-25.60551,-57.08816,Tupian,SALTY+SOUR,"h e ʔ ẽ ɟ u k ɨ","h a i",0
553,"Guaraní",para1311,-25.60551,-57.08816,Tupian,SALTY+SWEET,"h e ʔ ẽ ɟ u k ɨ","m b a ʔ e h e ʔ ẽ",0
554,"Guaraní",para1311,-25.60551,-57.08816,Tupian,SOUR+SWEET,"h a i","m b a ʔ e h e ʔ ẽ",0
526,"Parakanã",para1312,-4.64681,-50.0621,Tupian,SOUR+SWEET,"a i w a ʔ e","tʃ ɨ t ɨ g",0
546,Warazu,paus1244,-12.8553,-63.1903,Tupian,SOUR+SWEET,"h a ɨ","t i a p ɨ",0
1412,Pawnee,pawn1254,36.2862,-96.8937,Caddoan,BITTER+SALTY,"t a ʔ u","k a ʔ i t",0
1413,Pawnee,pawn1254,36.2862,-96.8937,Caddoan,BITTER+SOUR,"t a ʔ u","t a k i ts k uː t",0
1414,Pawnee,pawn1254,36.2862,-96.8937,Caddoan,SALTY+SOUR,"k a ʔ i t","t a k i ts k uː t",0
1415,Pele-Ata,pele1245,-5.58045,151.05,,BITTER+SALTY,"s i x u l ɑ","f ɑ u",0
1416,Pele-Ata,pele1245,-5.58045,151.05,,BITTER+SWEET,"s i x u l ɑ","t u ɑ x u",0
1417,Pele-Ata,pele1245,-5.58045,151.05,,SALTY+SWEET,"f ɑ u","t u ɑ x u",0
845,Perge_Tegu,perg1234,14.85,-3.02,Dogon,BITTER+SWEET,"g e r u","e r u",0
1908,Pero,pero1241,9.62092,11.044,Afro-Asiatic,BITTER+SOUR,"ɗ ɛ n","t r ə ŋ",0
1909,Pero,pero1241,9.62092,11.044,Afro-Asiatic,BITTER+SWEET,"ɗ ɛ n","ɗ ɪ ɣ ɗ ɪ k ə j",0
1907,Pero,pero1241,9.62092,11.044,Afro-Asiatic,SOUR+SWEET,"t r ə ŋ","ɗ ɪ ɣ ɗ ɪ k ə j",0
1875,"Lame (Peve)",peve1243,9.16111,14.441,Afro-Asiatic,BITTER+SOUR,"b a k","c ə + m w o k",0
